ticket_id,request_type,priority,status,created_date,resolved_date,sla_breach,assigned_group,assignee,requester,category,subcategory,impact,resolution_description,time_to_resolution
9e311d6a-3988-4052-8169-b8010462813a,Service Request,Medium,Open,2022-08-26 05:51:58,2022-09-01 05:51:58,True,Database,Rodney Lowery,Phillip Solis,Change Request,Hardware,High,How cup day agreement seem mean.,6.0
66d8161c-47ae-466e-8638-305221802ab5,Service Request,High,Resolved,2023-06-19 19:22:58,,False,Support,Sherri Giles,John Burns,Change Request,Access,Medium,Seat air detail thing law part.,
f9e1a306-e4ad-4406-9658-4770af9664ec,Incident,Critical,Resolved,2021-02-28 23:56:54,,False,Application,Heidi Shields,Jessica Porter,Service Request,Software,Medium,Candidate fact tell note.,
2acdeda1-69e8-4487-9039-580a738fe2f5,Incident,High,In Progress,2020-08-30 13:44:19,,False,Database,Bryan Warren,Ernest Roberts,Service Request,Access,Low,Lose administration onto.,
e8c561de-f366-4a9c-82fe-b09f95861e9f,Service Request,Medium,Resolved,2021-11-25 14:39:22,2021-12-02 14:39:22,True,Security,Erica Jackson,Mallory Martin,Incident,Network,Medium,Or in now inside friend follow.,7.0
80eba747-88a3-4894-8031-dfe5e7194adb,Incident,Critical,Open,2023-01-23 15:30:32,,False,Database,Melissa Martin,Brett Harris,Service Request,Hardware,Low,City big animal.,
cf591e91-fa17-41ad-aefb-154c72de3169,Incident,High,Open,2023-06-06 09:25:45,,False,Support,Kevin Bradford,Teresa Smith,Change Request,Other,Low,Small cause much positive.,
7bad566e-c521-4961-a217-26826361f031,Incident,Critical,Closed,2020-05-29 13:38:15,,False,Security,Barry Ellison,Shawn Phelps,Incident,Network,High,To include environment serious vote travel type establish.,
3316689d-abdd-48bc-b8eb-adcca49567ae,Service Request,Medium,In Progress,2021-05-06 03:58:24,,False,Application,Mr. Victor Long,Scott Phillips,Incident,Other,Medium,Artist part reason dark other number picture rule.,
7970e4a6-a9a8-4528-af23-59018e5b2800,Incident,Critical,Resolved,2020-05-05 06:22:29,,False,Database,Steven Davis,Matthew Griffin,Service Request,Hardware,Low,Increase expect goal set.,
1530145b-1e06-4caf-84ee-fcd3ce3fcaf6,Incident,Medium,Closed,2020-06-19 01:10:52,2020-06-24 01:10:52,False,Support,Michael Edwards,Katherine Cochran,Service Request,Network,Low,Design history tree raise.,5.0
6a3b2485-5a18-40fd-b94c-cb6b65362ee0,Service Request,Low,In Progress,2020-08-21 04:56:35,,False,Support,Kimberly Gray,Vanessa Reyes,Service Request,Access,Medium,Network mother east everybody.,
ed1a5963-ea6f-4ca1-94f3-7a6da0ee4bcf,Service Request,Low,In Progress,2023-09-02 07:50:17,2023-09-06 07:50:17,False,Support,Scott Gibbs,Thomas Cook,Incident,Software,Low,Two say allow they.,4.0
b1f80cfa-54e6-44c9-8d9b-da6051650a3d,Incident,Critical,In Progress,2021-08-06 15:15:53,2021-08-07 15:15:53,False,Database,Kenneth Perez,Amanda Phillips,Incident,Access,Low,Nice floor describe particularly hotel effect.,1.0
0e45aa1e-104f-4b3e-9987-3d37e39bf083,Incident,High,Resolved,2021-05-07 03:14:39,,False,Network,Nicole Brown,Alexander Little,Service Request,Access,Low,That month room national owner determine.,
6dbf38f9-d5b3-4170-ab60-04bae5a2b4e7,Incident,Critical,Closed,2021-05-13 10:21:21,,False,Database,Brittney Brown,Christopher Vega,Change Request,Software,High,Because Congress take moment stuff indicate any.,
b3a5a398-161e-4c38-a8da-92e948c63428,Incident,Low,In Progress,2022-06-07 11:18:56,2022-06-16 11:18:56,True,Support,Patricia Smith,Whitney Jackson,Service Request,Other,Low,Hand thing report generation.,9.0
e89a004d-a07c-4e75-b0bd-1202375cd9a1,Service Request,Low,Open,2022-03-24 05:45:58,2022-04-03 05:45:58,True,Database,Michael Suarez,Brian Adams,Incident,Software,Medium,Our feel behavior staff policy cup seem.,10.0
303860c0-a5ec-4bbc-9901-84ad783129fe,Service Request,Medium,Open,2022-03-04 19:07:12,,False,Database,Robert Moore,Michael Cohen,Incident,Software,High,Dinner check she safe result side professor.,
621e5d23-49d6-49ea-83f2-4d5250339840,Service Request,High,Closed,2021-12-20 16:04:14,2021-12-26 16:04:14,True,Support,Barbara Rogers,Jessica Davis,Incident,Network,Medium,Fish development property culture ball attack page.,6.0
33250bfb-5a02-4393-b5b9-30c22b860a14,Incident,Medium,Open,2023-08-11 16:11:36,,False,Network,Martin Bishop,Leah Shah DVM,Incident,Access,High,Idea pass return safe message like.,
fa94101d-be40-454b-857d-09d63e35680f,Service Request,Critical,Closed,2022-06-28 16:14:38,,False,Network,Ralph Green,Beth Huffman,Incident,Software,Medium,Because off daughter show.,
e724d685-da89-44a9-ac63-b9e1c2aea8ce,Incident,Low,Closed,2020-04-18 10:36:20,,False,Security,Wayne Jones,Melissa Martin,Service Request,Hardware,Low,Eight left item popular policy unit worry.,
0fced471-4f01-41ca-b540-ba9230919edf,Incident,Low,Resolved,2021-11-01 11:22:18,,False,Network,Teresa Burke,James Winters,Incident,Network,Low,Cell program left whose back end never thousand.,
b3970871-5561-4b59-85da-29f402142776,Service Request,Low,Resolved,2023-06-13 00:48:22,,False,Support,William Walton,Jacob Lynch,Change Request,Other,High,Health fight certain baby soon.,
60aaafb4-1fc2-456c-ab90-0c235fe8fed2,Service Request,Medium,Open,2019-12-31,2020-01-16,True,Network,Tracy Rose,James George,Incident,Software,Low,Clearly like usually character subject sound without.,6.0
e5af64b8-5482-406e-87e1-a4d3c9c3e449,Incident,Critical,In Progress,2022-08-17 15:43:51,2022-08-20 15:43:51,False,Network,Brian Griffith,Christina Hall,Service Request,Network,Low,Consider else serve shake certainly.,3.0
b5526be7-749c-41bc-8e08-78ba7a263f97,Incident,Low,Closed,2022-10-17 21:20:39,,False,Support,Timothy Richmond,Karen Snyder,Incident,Other,Medium,Bring Mr interview away black show rule.,
a1d77f8f-27bd-409a-9da7-f89b669c3030,Incident,Low,Closed,2023-03-27 05:38:32,2023-04-06 05:38:32,True,Application,Shirley Ortiz,Catherine Clark,Service Request,Network,Medium,Poor if collection investment.,10.0
33607451-57ad-49e5-a26b-58826d1e028e,Incident,Low,Open,2020-08-18 20:42:54,2020-08-26 20:42:54,True,Database,Cynthia Stuart,Amber Smith,Service Request,Software,High,Different anything oil charge politics reach seat.,8.0
62f9267c-c677-4fce-abf1-3f03f4cb354d,Service Request,Low,Open,2020-06-19,,False,Security,Richard Perkins,Dustin Brown,Incident,Access,High,Yet reveal bank take painting star front cultural.,
602384fd-82c6-44a5-ae55-aa27f4556969,Service Request,High,Resolved,2020-07-26 19:13:36,,False,Application,Ann Jennings,Zachary Harding,Service Request,Access,Low,Child place discuss.,
c0c0e5b2-a78a-417b-9b82-5011caec85ee,Service Request,High,Closed,2022-08-26 22:44:30,,False,Database,Carly Copeland,Audrey Watson,Service Request,Access,High,Arrive movie past miss get fish sound production.,
16093339-6a26-4364-b9fd-00336edc0577,Incident,Low,In Progress,2022-04-25 00:15:34,,False,Security,Ms. Jessica Anderson,Ashley Davis,Service Request,Access,Medium,Sing us meeting general today positive.,
be7dde03-347c-4a11-b201-13922bf09594,Service Request,Low,Open,2021-07-05 09:06:59,2021-07-11 09:06:59,True,Database,Caleb Christian,Jessica Garza,Change Request,Hardware,Medium,Answer and indicate reach.,6.0
8b715fec-fdbb-410c-994a-fde788d5e08a,Service Request,Medium,Closed,2022-05-17 22:11:09,,False,Security,Colin Mcpherson,Shaun Hernandez,Change Request,Software,Medium,Pattern blood think later sit purpose read.,
b899a8b2-eee1-4023-80b9-ebf61a578063,Service Request,Medium,Closed,2021-12-25 22:10:08,2021-12-31 22:10:08,True,Security,Jodi Anderson,Kelli Frank,Service Request,Network,Medium,Paper sport box bank most edge.,6.0
93251fd0-9118-4c01-9018-ec71883fc097,Service Request,High,Open,2021-07-21 06:38:36,2021-07-29 06:38:36,True,Network,Andrea Gibson,Lisa Trujillo,Service Request,Other,High,For pattern politics suddenly.,8.0
9c30a97a-44f3-4d07-84ac-c79f023ddd93,Service Request,High,Closed,2021-07-26 21:54:08,2021-08-05 21:54:08,True,Network,Crystal Walker,Kyle Brown,Incident,Software,Medium,Clear garden wife central western mention success.,10.0
eaffd172-bb96-4965-af76-e17cb7d8f63d,Incident,Low,Resolved,2022-05-19 16:16:50,,False,Network,Dawn Gray,Megan Salazar,Service Request,Access,Low,Red education major case.,
cb01b0d2-505d-4e20-8a67-30a66359d4a5,Incident,Critical,In Progress,2020-12-27 14:17:24,2021-01-05 14:17:24,True,Application,Mr. Joseph Reyes,Alisha Holder,Change Request,Hardware,Low,Lay nice foreign include.,9.0
405da1e6-23dd-4ff0-baf5-7129b4bf1070,Incident,Medium,Closed,2020-02-01 22:11:26,2020-02-04 22:11:26,False,Database,Nicholas Marsh,Isabella Lloyd,Service Request,Access,High,Region learn history create kind.,3.0
395dbc67-6a86-494b-854f-58ca7394699a,Incident,Low,Open,2022-09-27 08:24:24,2022-10-05 08:24:24,True,Support,Stephanie Espinoza,Linda Johnson,Service Request,Network,High,Industry last science sell.,8.0
c56710ce-20a7-427a-80b5-137a8d1cd60b,Service Request,Medium,Closed,2021-03-30 12:34:17,2021-04-04 12:34:17,False,Support,Brandy Wells,Melanie Morrison,Incident,Hardware,High,Include activity subject stand letter.,5.0
54d59b2b-2a08-4c98-b376-114c9d1461a7,Service Request,Low,Open,2020-06-26 14:07:13,2020-06-30 14:07:13,False,Database,John Fisher,Ryan Hall,Change Request,Network,Low,Majority nothing offer onto say police.,4.0
f3bc887e-510f-458c-974a-24a4323eab7d,Incident,High,Pending,2022-04-14 18:41:46,,False,Application,Jessica Walsh,Valerie Brown,Incident,Other,Low,Like catch bill scene research ability oil.,
6343387a-da89-41ef-9642-54e2040e903d,Incident,High,Closed,2022-07-15 04:48:56,,False,Database,Kenneth Brown,Holly Chang,Change Request,Access,High,Once know how choose attorney most.,
37862275-e1c9-4a24-a000-81ebcbb675a6,Service Request,High,Resolved,2022-06-01 06:57:04,2022-06-08 06:57:04,True,Database,Julia Todd,Kayla Galloway,Change Request,Hardware,High,By identify tough because.,7.0
141282bc-798a-45fb-ad1b-74856abec4ad,Incident,Critical,Open,2021-07-08 05:42:29,,False,Support,Terry Perry,Tyler Smith,Incident,Network,Medium,Try security responsibility else knowledge ahead.,
71cde0e5-0d3a-41b8-b071-647983d3fcbb,Incident,Critical,In Progress,2021-12-08 15:22:37,,False,Network,Michael Stone,Heather Roberts,Incident,Software,High,Choose ever each put catch result anything.,
47647d99-2324-4c3c-8a4e-3736d1d13ecd,Service Request,High,Resolved,2022-08-28 19:27:11,,False,Security,Leah Luna,Carolyn White,Change Request,Access,Low,Least husband attorney.,
977e8e15-be8b-4647-acc2-c3708516e9c9,Incident,Critical,Closed,2020-06-05 11:31:14,,False,Application,Maria Hood,Danielle Cunningham,Incident,Software,High,Way ever word manager.,
7165d145-59e1-47e3-a6e3-44cc35476b57,Service Request,Medium,Resolved,2023-07-11 18:13:44,2023-07-13 18:13:44,False,Network,Caitlin Simmons,Michael Ellison,Change Request,Other,High,Draw miss people use seat heart story.,2.0
5996a078-5f5e-4f2d-ac2b-7ddba63e17a4,Incident,High,Open,2020-12-21 10:55:51,,False,Support,Dawn Lamb,Aaron Blevins,Incident,Access,Medium,Material quality receive coach Congress really civil throughout.,
aba3a73c-0f22-498c-8e3a-1674188e56df,Incident,High,In Progress,2023-07-23 03:10:14,,False,Support,Andre Snyder,Francis Buckley,Change Request,Hardware,Medium,Rule customer how establish.,
a932ab5d-a871-46b5-a200-391c79de5cfd,Incident,Low,Resolved,2021-03-09 22:05:19,,False,Database,April Stephens,Stacie Bennett,Change Request,Other,Medium,Moment total education fine but case.,
4dbb8c97-3ced-4001-9782-71a4b53ff9c4,Service Request,Medium,In Progress,2020-11-25 04:53:43,2020-11-28 04:53:43,False,Application,Cheryl Mcknight,Molly Thompson,Change Request,Software,Medium,Involve sound air view hand.,3.0
dc847d31-2604-4a4b-9636-d579015a8478,Service Request,Low,In Progress,2021-10-23 14:16:03,,False,Network,Mr. David Hall,Christopher Watts,Service Request,Hardware,Medium,Between sister this effort.,
46d29118-5744-44d1-8c44-08556304af51,Service Request,Critical,In Progress,2021-10-17,2021-10-29,True,Network,Nathaniel Murillo,Alyssa Tucker,Service Request,Hardware,High,Old whom example action past somebody have.,8.0
07368b92-0b43-48be-b64b-740e65f33352,Incident,Critical,In Progress,2022-08-05 03:31:50,2022-08-10 03:31:50,False,Support,Gerald Richards,Benjamin Drake,Incident,Other,Medium,Analysis mean worker local movie lose.,5.0
8554e34e-de6d-4b9b-88d6-729d663bc6c7,Service Request,Low,Closed,2021-03-18 14:04:31,2021-03-24 14:04:31,True,Security,Travis Lynch,April James,Incident,Software,High,Thing whatever forward law.,6.0
0a24809d-3e06-404a-b8ac-2fd83bf173b6,Incident,Medium,Resolved,2022-02-19 00:37:44,,False,Application,James Jimenez,Angela Barton PhD,Incident,Software,Low,Memory spend describe receive.,
279a8b3f-bcbc-472d-a54c-0ace7e478594,Service Request,High,Closed,2022-03-10 15:31:16,2022-03-15 15:31:16,False,Application,Matthew Ortiz,Jaclyn Rivera,Service Request,Network,Medium,Reduce remain player generation face.,5.0
396b9cd6-5c78-4941-8528-a3ba5c91b3b1,Service Request,Critical,Resolved,2022-03-20 11:20:04,2022-03-30 11:20:04,True,Security,Michael Wright,Natalie Moreno,Incident,Hardware,Low,West learn clearly better.,10.0
c77bb9b4-cb95-45e8-9b94-f6d83b0cba9c,Service Request,Critical,Resolved,2023-06-02 07:56:54,2023-06-06 07:56:54,False,Database,Jason Cameron,Meghan Chavez,Change Request,Hardware,Medium,Modern both mother set shake itself.,4.0
27dd9075-9c65-467e-8cb6-b07556bc186c,Service Request,Medium,In Progress,2022-05-05 22:33:18,,False,Database,Marie Ramirez,Michael Huang DDS,Service Request,Hardware,Low,Hand traditional beyond book big general music experience.,
cb073f82-0eb4-48c5-8ee6-bd994134357a,Incident,High,Resolved,2023-03-22 03:39:52,,False,Network,Alicia Thomas,David Mcmillan,Change Request,Other,Medium,Eight may determine inside moment beautiful expert.,
f168fe4d-71d5-45f1-8aa4-ac564b7604ce,Incident,Medium,Open,2023-08-25 17:11:35,2023-08-27 17:11:35,False,Support,Jacob Lee,Jonathan Brown,Incident,Other,Medium,Their not story sport.,2.0
989d6043-e393-4fd9-85f9-5214ff8d756e,Service Request,Critical,Open,2020-04-11 11:16:19,,False,Database,Kevin Carney,Peter Mcgrath,Change Request,Network,High,Knowledge make chair explain line industry.,
421683de-c87b-4966-b466-6b68d298ecf9,Service Request,Low,Closed,2022-01-18 02:58:36,,False,Network,Phillip Rios,Jordan Bennett,Incident,Access,High,Why produce see early behavior.,
5499d490-131a-4e5f-ac75-23c3b616631e,Service Request,Low,Resolved,2021-08-24 19:50:45,,False,Database,Robin Hill,Jacob Cruz,Incident,Hardware,Medium,Individual will decide we theory rule interest.,
d98484ac-4479-420b-8506-9dc36f678fdb,Service Request,High,Resolved,2021-09-14 19:41:50,2021-09-16 19:41:50,False,Security,Christopher Walsh,Mark Young,Change Request,Network,High,Research television future raise.,2.0
5092e79a-0c45-4215-9465-5ce2b9726369,Incident,High,Closed,2021-09-08 10:50:40,,False,Application,Christopher Mcdonald,Heather Foster,Service Request,Software,Medium,Carry type cold issue movie new.,
66cc789e-5627-4f32-a3d0-12d6e16da9ec,Incident,High,Closed,2021-09-08 16:37:25,2021-09-14 16:37:25,True,Support,Laura Simmons,Edward Stevens MD,Service Request,Network,High,Other out plan such.,6.0
0b6b9b17-0086-48de-a38f-6fd1b8038020,Incident,Low,Resolved,2021-06-16 08:30:48,,False,Support,James King,Rachael Rodriguez,Incident,Access,Medium,Center scientist say learn rest.,
8ac66b09-97cf-4c7b-9b47-cc0f6933517d,Service Request,Low,Resolved,2022-03-25 09:05:04,2022-04-04 09:05:04,True,Application,Eileen Miller,Sarah Ball,Incident,Other,High,Morning near ability particular research.,10.0
dcf87e1d-794a-4d44-8906-1068b9f5c2f2,Incident,Critical,In Progress,2023-01-04 01:55:47,2023-01-13 01:55:47,True,Database,Karen Phillips,Angelica Gonzales,Change Request,Other,High,Or sit feeling trip I.,9.0
36bc55b9-9acc-4bb3-ab6a-bf60c48192ec,Service Request,Medium,Closed,2020-10-15 05:02:49,,False,Support,Randall Skinner,Erin Armstrong,Incident,Network,High,Nearly garden professor door.,
e0b4bcbf-498f-4bf6-977b-2bfe79c0bc5c,Incident,Critical,Resolved,2023-01-01 06:43:22,,False,Database,Steven Berry,Willie Smith,Service Request,Hardware,Medium,Evening among show school safe large pretty.,
2f3b347e-2ca5-4807-8314-0dc0a4b1f039,Incident,High,Resolved,2022-08-25,2022-08-19,False,Network,John Allen,Sherry Hoffman,Service Request,Software,Low,Myself against note care protect very.,3.0
1dc4bd8c-cd35-44fa-a23c-103a8ccaed50,Service Request,High,Resolved,2020-11-05 00:01:14,,No,Application,Jane Mitchell,Catherine Wallace,Change Request,Access,Low,Indeed interest pull fine find capital.,
1d15cb54-1195-4d34-be0c-6a65e22770b8,Service Request,Medium,Resolved,2021-10-12 21:55:51,,False,Database,Patrick Alexander,Patricia Davenport,Incident,Software,High,Truth reach fall instead.,
9a1347a6-7b6e-4691-84e2-13c04c4370e2,Service Request,Critical,Open,2020-11-29 14:24:29,,No,Network,Jessica Massey,Nicole Miller,Service Request,Software,Low,Usually experience edge within road billion mind thousand.,16.366153846153846
4fb605bf-c7c6-4cca-ad5a-ddbbebe86619,Incident,Medium,Closed,2022-10-12 04:04:59,,False,Security,Miss Robin Pugh,Julie Clark,Incident,Hardware,Low,Authority that certain pressure.,
6211f120-cd33-4478-8c8b-f71a79264635,Service Request,Critical,Resolved,2021-04-28 09:37:57,,False,Application,Mr. Mark Lawrence MD,Leslie Dickerson,Change Request,Software,High,Respond no understand bed majority write.,
4c65c5f2-0a63-4c8b-8692-7b7e79470f1d,Incident,Medium,Closed,2021-12-24 13:41:00,,No,Database,Karen Mason,Maurice Black,Change Request,Hardware,High,School go citizen PM discover cultural common exactly.,
f96d9326-8286-484a-a407-82645367c7b1,Service Request,Medium,Resolved,2022-09-07 12:34:18,2022-09-10 12:34:18,False,Support,Katie Brown,Pamela Johnson,Change Request,Software,High,Six until bag individual data be finish.,3.0
68fa29f8-6970-4db7-836c-10a6c344f6c2,Service Request,Critical,Resolved,2020-10-16 12:10:29,2020-10-22 12:10:29,True,Network,Julie Underwood,Samantha Holloway,Service Request,Access,High,Thought college leader none.,6.0
a1618305-9030-495e-89b4-5087e62b6901,Incident,Critical,Closed,2020-02-18 07:06:02,,False,Database,Vicki Tucker,Melissa Mckenzie,Change Request,Access,Medium,Social poor life opportunity.,
8b62dde5-0bed-470b-be03-6364d7ed27dd,Service Request,High,In Progress,2023-05-09 20:10:14,2023-05-16 20:10:14,True,Database,Jacob Campbell,Austin Mcgrath,Change Request,Access,Low,Coach pick from wall animal gun west.,7.0
936e1a0a-bfb5-43e7-80fd-0b14a43d7c74,Service Request,Critical,Resolved,2022-11-21 17:03:04,,No,Support,Daniel David,Amy Wilson,Change Request,Access,High,Guess wife young fact expect story office.,
0d42d48a-cd2b-49a2-b226-252cc38481cb,Service Request,High,Resolved,2022-09-22 08:19:24,2022-10-01 08:19:24,True,Application,Anita Greene,Wendy Banks,Change Request,Network,Medium,Same else lot recognize.,9.0
