employee_id,first_name,last_name,department,job_title,hire_date,employment_status,salary,manager_id,gender,age,performance_rating,years_at_company,last_promotion_date,termination_date
4663,Morgan,Oconnor,HR,HR Specialist,2015-04-21,On Leave,76465.81,170.0,Male,25,2,9,2020-02-16,
4664,Kevin,Aguilar,Sales,Manager,2024-09-10,Inactive,54804.95,703.0,Male,53,2,0,2024-09-10,
4665,Justin,Williams,Operations,Sales Associate,2018-08-10,Active,36842.18,,Non-binary,30,2,6,,
4666,Elizabeth,Burns,Marketing,Manager,2022-10-06,Active,77323.79,,Female,29,5,1,2023-12-14,
4667,Kristen,Walker,Sales,Manager,2014-12-11,On Leave,77854.8,155.0,Male,32,3,9,2020-01-27,
4668,Jennifer,Mora,Finance,Senior Developer,2017-04-20,Terminated,78915.75,,Male,48,3,7,2022-10-22,
4669,Bradley,Liu,IT,Manager,2020-07-23,On Leave,100862.33,,Female,60,2,4,,
4670,Catherine,Smith,HR,Data Analyst,2022-01-06,Inactive,49380.85,592.0,Non-binary,51,4,2,2023-09-16,
4671,Barbara,Collins,Marketing,Senior Developer,2022-04-27,Terminated,41979.13,5.0,Non-binary,47,2,2,2024-06-16,2022-05-31
4672,Benjamin,Jones,Finance,Junior Developer,2018-08-15,Active,37277.5,16.0,Female,41,1,6,,
4673,Allison,Cox,HR,Manager,2019-03-03,On Leave,79712.39,,Female,26,2,5,2020-09-15,
4674,Patricia,Schneider,Finance,Junior Developer,2023-12-28,Terminated,81371.62,331.0,Male,37,4,0,2024-03-25,2024-04-24
4675,Kenneth,Johns,Marketing,HR Specialist,2021-10-15,Terminated,226186.23327000003,,Female,28,3,2,,2022-05-21
4676,Lynn,Murphy,Marketing,Sales Associate,2024-02-10,Inactive,75573.83,,Male,45,4,0,,
4677,Charles,Gonzalez,Sales,Senior Developer,2019-12-06,Terminated,99920.28,734.0,Female,47,3,4,,2024-06-22
4678,Kelly,Perez,IT,Sales Associate,2018-01-17,On Leave,35406.81,499.0,Female,47,1,6,2023-01-31,
4679,Karen,Farrell,HR,Data Analyst,2015-11-25,On Leave,117438.23,226.0,Female,58,4,8,2021-06-15,
4680,Philip,Carr,HR,Sales Associate,2024-05-23,Active,103907.34,,Male,29,3,0,,
4681,Mallory,Harrell,Finance,Manager,2021-05-12,Terminated,65210.71,,Female,40,2,3,,2022-08-30
4682,Kevin,Boyd,Operations,HR Specialist,2020-11-09,Terminated,55255.19,,Non-binary,52,3,3,,2022-08-20
4683,Mark,Murphy,Sales,HR Specialist,2022-05-25,Terminated,43465.22,104.0,Female,40,4,2,,2022-09-09
4684,Daniel,Montes,IT,Sales Associate,2022-05-23,Inactive,53636.07,585.0,Non-binary,48,1,2,,
4685,Beth,Frederick,Sales,Data Analyst,2017-11-20,On Leave,77216.12,661.0,Female,38,3,6,,
4686,Jorge,Jones,IT,Data Analyst,2023-03-29,On Leave,55049.27,,Female,42,3,1,2023-09-06,
4687,Katherine,Hudson,Finance,Junior Developer,2018-06-25,Terminated,39905.46,,Male,28,1,6,2019-02-21,2024-03-18
4688,Zachary,Cole,HR,Junior Developer,2016-02-26,Terminated,55544.4,782.0,Non-binary,42,3,8,2022-04-30,2020-04-09
4689,Kathy,Baker,Marketing,Sales Associate,2022-02-22,Active,43787.55,,Non-binary,50,1,2,2023-11-23,
4690,James,Thompson,Finance,Manager,2016-06-23,On Leave,88888.89,,Male,37,3,8,,
4691,Adriana,Kelley,Sales,Senior Developer,2024-03-10,On Leave,30993.87,,Female,46,3,0,,
4692,Nathan,Olsen,Finance,Senior Developer,2023-03-30,Active,32617.53,95.0,Female,41,2,1,,
4693,Becky,Bates,Operations,Senior Developer,2018-07-25,Inactive,100219.81,393.0,Male,41,2,6,2022-11-24,
4694,Brittany,Williams,Operations,Senior Developer,2021-10-02,Active,119945.02,,Female,57,2,2,,
4695,Mario,Gilmore,HR,Data Analyst,2022-10-04,On Leave,61079.95,,Non-binary,56,5,1,2024-01-28,
4696,Christopher,Jackson,Sales,Junior Developer,2019-06-22,Inactive,106345.48,28.0,Non-binary,59,5,5,2021-03-03,
4697,Kurt,Daniels,Finance,Junior Developer,2023-08-28,Active,48019.31,229.0,Male,25,2,1,2024-03-06,
4698,Jason,Sims,Marketing,Sales Associate,2024-05-04,Terminated,34820.94,,Non-binary,52,1,0,,2024-06-07
4699,Michael,Alvarez,Finance,HR Specialist,2014-11-23,Inactive,70300.07,,Male,46,1,9,2021-07-29,
4700,Melissa,Neal,IT,Data Analyst,2019-02-01,Terminated,107183.31,,Female,42,1,5,2019-04-22,2024-01-11
4701,Anna,Baird,Sales,Sales Associate,2016-05-03,Active,39404.88,,Male,53,3,8,2021-03-11,
4702,Abigail,Donaldson,Sales,Manager,2022-02-12,Active,97948.18,,Male,33,1,2,2022-08-18,
4703,Laura,Ellis,Sales,HR Specialist,2022-08-11,Terminated,85358.53,,Non-binary,23,1,2,,2024-08-28
4704,Kara,Smith,IT,Sales Associate,2016-07-17,Terminated,62044.7,,Male,58,5,8,2018-01-11,2020-05-21
4705,Tracy,Garcia,Marketing,HR Specialist,2016-11-25,Inactive,38677.62,604.0,Non-binary,49,5,7,2021-09-27,
4706,Holly,Martin,Finance,HR Specialist,2015-03-30,Active,47990.37,,Non-binary,50,5,9,,
4707,Jacob,Mitchell,Finance,Junior Developer,2018-07-25,Active,40498.98,,Male,32,3,6,,
4708,Kendra,Hughes,Sales,Data Analyst,2021-12-06,Inactive,32214.05,,Female,27,2,2,,
4709,Justin,Fitzgerald,Sales,Senior Developer,2023-06-04,Terminated,92797.82,,Non-binary,45,5,1,2024-04-21,2023-09-02
4710,Sheila,Patterson,IT,Manager,2021-04-01,Terminated,69072.04,,Male,50,1,3,2022-01-21,2021-11-08
4711,Tyler,Mullins,Finance,Senior Developer,2014-12-15,Terminated,76079.62,539.0,Male,51,3,9,,2017-01-05
4712,Amy,Benton,HR,Data Analyst,2018-01-13,Active,38501.05,406.0,Male,45,1,6,2018-06-13,
4713,Arthur,Shaw,Marketing,Data Analyst,2022-06-19,On Leave,107826.08,,Female,29,4,2,2022-08-19,
4714,Jonathan,Edwards,Finance,Manager,2022-05-11,Inactive,89986.8,,Female,35,3,2,2024-01-04,
4715,Allen,Ramirez,Sales,Data Analyst,2019-03-05,On Leave,73408.88,,Male,22,2,5,2019-10-13,
4716,Andrew,Pierce,Sales,Sales Associate,2015-10-01,Active,53451.84,254.0,Male,25,1,8,2015-10-26,
4717,Kimberly,Schneider,Sales,Manager,2015-06-08,Terminated,68740.65,,Non-binary,53,4,9,,2021-09-11
4718,Erin,Davis,IT,Data Analyst,2022-01-19,On Leave,39703.94,786.0,Male,32,5,2,,
4719,James,Christian,Operations,Senior Developer,2016-08-29,Inactive,55163.5,679.0,Female,29,4,8,,
4720,James,Warren,HR,Manager,2022-02-11,Active,119677.32,,Non-binary,42,3,2,,
4721,Paul,Bailey,IT,HR Specialist,2016-09-19,On Leave,114421.53,,Male,31,5,7,2022-08-08,
4722,William,Schaefer,IT,Manager,2024-04-06,Active,119704.49,,Non-binary,44,2,0,2024-07-31,
4723,Sherry,Mccarthy,IT,Senior Developer,2019-12-30,Active,53233.75,,Non-binary,52,3,4,,
4724,Amy,Maddox,Operations,HR Specialist,2019-04-17,Active,70201.57,,Female,60,3,5,,
4725,Terry,Sanders,HR,Manager,2022-10-11,Active,41654.35,,Non-binary,38,4,1,2024-08-07,
4726,Andrea,Smith,IT,Sales Associate,2019-08-22,Active,99360.12,,Male,28,3,5,2023-09-10,
4727,Michael,Freeman,IT,Data Analyst,2019-10-29,Inactive,46682.29,,Non-binary,50,4,4,,
4728,Andrew,Evans,Finance,Junior Developer,2018-08-29,Terminated,79064.82,,Male,44,2,6,,2023-01-08
4729,Ricky,Ross,Operations,Junior Developer,2023-03-23,Active,95455.92,,Male,29,5,1,,
4730,Karen,Bailey,Sales,Data Analyst,2022-05-22,Inactive,107530.5,439.0,Female,27,5,2,2023-05-24,
4731,Joseph,Norris,Sales,Manager,2014-12-01,On Leave,92539.58,333.0,Non-binary,43,2,9,2023-09-27,
4732,Marc,Martin,Marketing,Junior Developer,2015-09-27,Terminated,62203.67,445.0,Male,49,3,8,2022-02-17,2021-06-27
4733,Terry,Patrick,HR,HR Specialist,2024-07-16,Inactive,30488.9,,Non-binary,47,2,0,2024-08-27,
4734,Wayne,Robinson,Sales,Sales Associate,2022-01-29,Inactive,110024.82,,Male,27,5,2,2023-10-31,
4735,Tony,Montes,Marketing,Junior Developer,2018-03-18,On Leave,86128.35,420.0,Male,36,3,6,2019-06-18,
4736,Natalie,Nguyen,Operations,HR Specialist,2021-08-04,Active,67668.09,339.0,Male,47,3,3,2024-02-17,
4737,Thomas,Cole,IT,Sales Associate,2023-01-09,On Leave,67573.01,,Female,38,1,1,,
4738,Alexandra,Harris,Marketing,Data Analyst,2022-10-03,On Leave,64640.42,,Male,22,3,1,,
4739,Shawn,Davis,Finance,Junior Developer,2024-05-18,Inactive,226186.23327000003,288.0,Male,41,3,0,2024-06-07,
4740,Melissa,Hernandez,Finance,HR Specialist,2016-04-16,Active,66172.5,,Female,56,3,8,,
4741,Robin,Miller,Operations,Data Analyst,2017-04-29,On Leave,106183.64,,Female,33,5,7,2022-07-29,
4742,Michael,Hardy,HR,Manager,2017-10-14,On Leave,36246.5,,Female,47,4,6,,
4743,Edward,Parrish,Marketing,Junior Developer,2021-01-18,On Leave,103669.44,,Female,33,3,3,2024-05-01,
4744,Sean,Lee,Marketing,Sales Associate,2022-07-15,Active,58151.89,657.0,Non-binary,52,3,2,,
4745,Marissa,Mathews,IT,Junior Developer,2018-07-20,Terminated,96040.9,,Male,49,2,6,,2022-05-12
4746,Patrick,Jimenez,Finance,Sales Associate,2022-05-20,Active,31441.37,,Male,42,3,2,,
4747,Tyler,Jenkins,Operations,Manager,2016-05-16,Terminated,86549.94,,Male,37,1,8,2020-10-14,2024-04-10
4748,Jennifer,Craig,Operations,Senior Developer,2019-11-11,On Leave,68250.6,,Female,54,1,4,,
4749,Kyle,Reeves,Sales,Data Analyst,2015-05-26,Inactive,111475.94,,Male,32,4,9,2021-12-05,
4750,Jasmine,Lopez,Sales,Manager,2020-07-26,On Leave,46401.93,,Female,42,5,4,2024-02-10,
4751,David,Lewis,HR,Sales Associate,2016-02-12,Terminated,77330.46,,Non-binary,31,4,8,,
4752,Ariel,Santos,Operations,HR Specialist,2018-01-23,Terminated,118637.67,70.0,Male,39,4,6,,2021-04-16
4753,Joseph,Atkinson,Sales,HR Specialist,2019-08-11,Terminated,75089.32,,Female,53,2,5,,2023-07-16
4754,Courtney,Smith,Finance,Data Analyst,2019-04-30,Inactive,111146.92,,Non-binary,54,4,5,2022-07-15,
4755,John,Johnson,Finance,Sales Associate,2015-09-07,Active,53115.39,,Male,60,5,9,2018-06-10,
4756,Michael,Jones,Sales,Sales Associate,2015-03-29,Inactive,116934.93,,Female,53,1,9,2016-10-15,
4757,Donna,Bishop,Operations,HR Specialist,2015-03-25,Terminated,107869.47,403.0,Male,23,1,9,2016-12-18,2020-12-15
4758,Anthony,Walters,HR,Data Analyst,2020-05-06,Terminated,31645.26,,Female,33,2,4,2020-12-03,2022-04-23
4759,Sean,Nelson,HR,Manager,2017-12-24,Active,71785.21,,Female,38,3,6,2021-11-17,
4760,Sharon,Roth,HR,Senior Developer,2020-03-22,On Leave,90045.58,297.0,Female,43,3,4,,
4761,Timothy,Becker,HR,Data Analyst,2017-10-05,Inactive,115834.55,,Male,23,2,6,2024-06-21,
4762,George,Martin,Marketing,Manager,2024-03-30,On Leave,50513.31,,Female,42,5,0,,
4763,Andrew,Miller,HR,Senior Developer,2023-05-04,Terminated,48177.52,,Non-binary,40,1,1,2024-05-10,2023-09-05
4764,Barbara,Blackwell,Finance,Sales Associate,2017-02-08,On Leave,102922.36,,Non-binary,41,2,7,2017-02-22,
4765,Pamela,Doyle,IT,Senior Developer,2018-10-28,On Leave,95182.22,,Male,30,4,5,2020-02-09,
4766,Carolyn,Thomas,HR,Junior Developer,2020-12-09,Active,78666.29,,Male,48,4,3,2023-06-14,
4767,Wayne,Rodgers,IT,Manager,2015-07-18,On Leave,101918.69,518.0,Non-binary,46,4,9,,
4768,Jessica,Guzman,Marketing,Manager,2019-10-22,Active,75751.7,,Male,52,3,4,2023-04-22,
4769,Shane,Watson,Operations,Junior Developer,2024-07-28,On Leave,51189.89,,Non-binary,37,2,0,2024-08-03,
4770,James,Walker,Marketing,Data Analyst,2017-07-18,Active,72553.87,695.0,Non-binary,42,1,7,,
4771,Anthony,Wiggins,Finance,Sales Associate,2014-12-15,On Leave,113649.83,432.0,Female,56,1,9,,
4772,Michael,Thompson,HR,Senior Developer,2018-06-30,Active,34397.39,,Male,52,4,6,,
4773,Nicole,Smith,Operations,Junior Developer,2019-10-02,On Leave,72971.77,,Female,51,2,4,,
4774,Judy,Conner,Sales,Data Analyst,2016-07-29,Inactive,113326.75,,Female,54,3,8,,
4775,Melanie,Robertson,Sales,HR Specialist,2019-06-22,Active,111952.85,,Female,30,4,5,,
4776,Kendra,Roman,HR,HR Specialist,2015-02-19,On Leave,52298.39,607.0,Female,52,2,9,,
4777,Amanda,Lynn,Sales,Sales Associate,2019-04-25,Active,93319.23,,Male,22,1,5,2023-05-05,
4778,Stephen,Scott,IT,Data Analyst,2023-09-06,On Leave,51284.45,580.0,Male,43,5,1,,
4779,John,Rios,Sales,Data Analyst,2020-04-27,Inactive,59954.67,,Male,27,3,4,2024-07-17,
4780,Kathryn,Alvarez,Marketing,Junior Developer,2016-08-05,Terminated,103043.53,,Non-binary,29,4,8,,2023-12-06
4781,Ryan,Gonzales,Operations,Sales Associate,2022-04-24,On Leave,101811.16,358.0,Male,60,2,2,2023-10-17,
4782,Arthur,Hall,Sales,Manager,2020-08-09,On Leave,226186.23327000003,234.0,Non-binary,37,4,4,,
4783,Antonio,Smith,HR,Senior Developer,2020-03-10,Active,85320.88,39.0,Male,39,2,4,,
4784,Joseph,Wallace,Sales,Junior Developer,2017-10-09,Inactive,118848.24,,Non-binary,44,1,6,,
4785,Crystal,Johnson,IT,HR Specialist,2023-01-22,Active,60740.68,,Non-binary,47,1,1,2023-10-21,
4786,Adam,Jones,IT,HR Specialist,2023-08-20,Inactive,88831.5,796.0,Female,58,4,1,2023-10-21,
4787,Jennifer,Haynes,Finance,Data Analyst,2015-05-05,On Leave,43528.67,,Non-binary,60,1,9,2024-01-04,
4788,Zachary,Singleton,IT,Sales Associate,2024-01-06,On Leave,62032.68,,Non-binary,26,3,0,,
4789,Thomas,Green,Finance,HR Specialist,2023-09-29,Inactive,118761.19,,Non-binary,59,1,0,,
4790,Daniel,Diaz,Finance,Sales Associate,2023-10-22,Inactive,54166.29,411.0,Female,30,4,0,2024-05-01,
4791,Nicole,Brown,HR,Sales Associate,2016-11-11,Inactive,100111.12,,Male,33,1,7,2020-12-19,
4792,Erica,Payne,Marketing,Manager,2019-09-03,Inactive,100961.87,,Male,27,2,5,,
4793,Clayton,Woods,HR,HR Specialist,2020-01-05,Active,88865.61,,Female,38,2,4,,
4794,Anthony,Aguilar,Sales,Junior Developer,2019-05-21,Inactive,86329.09,95.0,Female,45,4,5,,
4795,Austin,Weber,IT,HR Specialist,2016-02-03,Terminated,95969.93,,Male,24,5,8,,2021-11-22
4796,Martha,Barry,Finance,Data Analyst,2019-09-27,Active,54258.28,579.0,Female,57,3,4,2020-07-18,
4797,Steven,Bryant,HR,Sales Associate,2024-02-17,Active,107085.47,569.0,Male,25,4,0,,
4798,Brandi,Long,HR,Sales Associate,2022-03-18,On Leave,76634.39,,Non-binary,29,3,2,2023-08-06,
4799,Ryan,Owens,Sales,HR Specialist,2021-08-30,Terminated,50113.78,184.0,Female,47,4,3,2023-11-19,2022-10-28
4800,Jessica,Campbell,Marketing,Data Analyst,2016-03-22,Active,47303.26,,Male,39,4,8,2019-01-15,
4801,Sherri,Pierce,IT,Senior Developer,2016-10-01,Terminated,82415.15,,Male,26,3,7,2017-12-09,2022-01-28
4802,Tyler,Miller,Marketing,Manager,2023-11-19,Inactive,41837.06,,Non-binary,45,1,0,2024-07-03,
4803,Natalie,Allen,Finance,Senior Developer,2020-07-18,Inactive,57240.98,,Male,55,2,4,,
4804,Victor,Cooper,Sales,Junior Developer,2015-06-03,Inactive,71191.25,,Female,48,4,9,,
4805,Tina,Fuentes,IT,Senior Developer,2019-09-17,Terminated,111865.56,14.0,Female,58,2,4,2020-12-14,2024-03-22
4806,Michelle,Sims,HR,HR Specialist,2017-02-09,Inactive,103481.69,,Male,31,1,7,,
4807,Michelle,Guerrero,Finance,HR Specialist,2014-12-22,On Leave,84756.48,,Non-binary,24,2,9,,
4808,Kim,Perkins,Sales,HR Specialist,2015-05-17,Active,43512.25,521.0,Female,56,4,9,,
4809,Kevin,Beltran,Operations,HR Specialist,2017-05-26,Active,93052.78,,Male,51,5,7,2021-06-27,
4810,Lawrence,Brown,Finance,Junior Developer,2023-07-11,Active,89875.84,,Non-binary,39,2,1,2023-12-02,
4811,Alexis,Underwood,Marketing,HR Specialist,2016-02-29,Active,116709.14,,Female,59,2,8,,
4812,Derek,Flores,Operations,Sales Associate,2020-02-22,Terminated,91240.6,552.0,Non-binary,27,1,4,2024-05-20,2022-01-07
4813,Sierra,Preston,IT,HR Specialist,2024-06-27,Terminated,63840.87,,Female,23,5,0,,2024-08-08
4814,William,Brooks,Sales,Senior Developer,2025-01-01,On Leave,81718.9,,Non-binary,47,3,6,,
4815,Jennifer,Hernandez,Operations,HR Specialist,2014-11-06,Terminated,96567.53,,Male,49,4,9,,2015-01-09
4816,William,Stewart,Finance,Data Analyst,2015-05-18,On Leave,102771.48,,Non-binary,57,2,9,,
4817,Nicole,Velazquez,Operations,HR Specialist,2015-07-02,Inactive,86282.12,,Female,57,5,9,,
4818,Beth,Willis,Operations,Junior Developer,2017-01-17,Active,35014.74,,Male,59,4,7,,
4819,Julia,Parker,Marketing,Senior Developer,2020-05-29,Inactive,115165.44,237.0,Male,32,1,4,,
4820,Emma,Solis,Operations,Senior Developer,2015-11-14,Active,49685.46,439.0,Non-binary,42,1,8,,
4821,John,Morgan,Finance,HR Specialist,2018-05-08,Active,60185.68,422.0,Non-binary,49,3,6,,
4822,Joseph,Reynolds,Marketing,Manager,2023-06-30,Active,45327.38,,Male,22,5,1,,
4823,Debbie,Guzman,Finance,Sales Associate,2023-05-26,Terminated,32114.3,,Female,35,3,1,,2023-05-28
4824,Jesse,Schmidt,Marketing,Manager,2017-04-09,Active,48943.83,,Non-binary,25,5,7,,
4825,Derek,Gomez,HR,Manager,2022-04-09,Active,109533.03,390.0,Male,57,4,2,2024-06-19,
4826,Michelle,Garza,Finance,Manager,2022-06-04,Terminated,54586.75,,Male,53,4,2,,2024-02-10
4827,Carrie,Conley,Operations,Manager,2018-12-12,On Leave,113361.13,,Female,40,4,5,,
4828,Brittany,Mccarty,Finance,Junior Developer,2016-11-24,Terminated,76565.84,56.0,Non-binary,39,4,7,2023-09-22,2021-12-25
4829,Benjamin,Scott,Finance,Sales Associate,2017-11-25,On Leave,107007.96,386.0,Male,56,4,6,2024-03-12,
4830,Lisa,Mclaughlin,Marketing,Data Analyst,2014-11-27,On Leave,67219.3,,Female,24,4,9,,
4831,Michael,Melton,Finance,HR Specialist,2019-07-31,Active,85557.46,,Non-binary,25,5,5,2023-06-18,
4832,Brian,Daniels,Operations,Sales Associate,2019-05-30,Active,88131.25,,Female,41,1,5,,
4833,John,Mason,Marketing,Senior Developer,2022-09-10,Inactive,99964.83,,Male,56,5,2,2024-07-18,
4834,Stephanie,Paul,IT,Senior Developer,2021-12-18,Active,51184.13,,Non-binary,39,4,2,2022-08-06,
4835,Johnny,Smith,IT,Manager,2019-04-23,On Leave,54707.57,,Female,42,4,5,,
4836,Michele,Perez,Finance,Manager,2023-11-05,Inactive,117565.52,,Non-binary,52,4,0,,
4837,Tina,Murphy,Marketing,Junior Developer,2023-05-14,Active,89292.67,,Non-binary,52,4,1,,
4838,Teresa,Khan,IT,HR Specialist,2023-03-14,Inactive,80439.01,,Non-binary,35,4,1,,
4839,Taylor,Smith,Operations,HR Specialist,2019-08-23,Active,76257.23,,Male,26,2,5,2022-03-19,
4840,Alexandra,Hughes,Sales,Senior Developer,2022-11-28,Terminated,68202.13,,Female,32,5,1,,2023-10-26
4841,Adrian,Oneill,Operations,Senior Developer,2022-05-08,Active,70685.8,,Non-binary,34,4,2,2022-06-17,
4842,Laura,Arias,Sales,Senior Developer,2022-07-06,On Leave,99573.23,,Male,43,5,2,,
4843,Cindy,Mason,IT,Data Analyst,2020-06-12,On Leave,90211.11,,Male,32,3,4,2021-03-06,
4844,Jennifer,Thomas,IT,Senior Developer,2021-10-17,Terminated,98088.3,,Male,34,2,2,2024-01-20,2022-11-30
4845,Valerie,Mendez,HR,Manager,2020-10-31,Inactive,79294.31,,Male,40,4,3,2023-11-18,
4846,Jennifer,Stone,HR,Manager,2022-02-11,Active,72518.27,320.0,Female,23,3,2,,
4847,Joshua,Nguyen,Sales,Senior Developer,2016-07-24,Inactive,100182.57,,Non-binary,60,3,8,,
4848,Jasmin,Smith,Sales,Manager,2025-01-01,Terminated,95731.39,,Female,30,5,6,,2022-04-21
4849,Christina,Jones,Sales,Data Analyst,2016-03-15,Inactive,39984.87,,Non-binary,59,5,8,2023-01-16,
4850,Joshua,Cross,Sales,Data Analyst,2022-03-16,On Leave,115094.26,,Non-binary,37,3,2,,
4851,Elizabeth,Washington,Marketing,Data Analyst,2023-10-04,Terminated,48999.99,,Male,53,4,0,,2024-05-05
4852,Cheryl,Brooks,Operations,Senior Developer,2018-03-23,Inactive,102438.09,404.0,Male,36,1,6,2019-02-20,
4853,Andrew,Gordon,Operations,HR Specialist,2021-09-03,On Leave,95039.88,,Male,57,5,3,2021-10-14,
4854,Charles,Sharp,Finance,Senior Developer,2023-04-17,Terminated,111977.06,,Non-binary,24,2,1,2024-01-20,2023-12-09
4855,William,Gomez,Operations,HR Specialist,2016-11-16,Terminated,34781.31,435.0,Non-binary,32,3,7,,2019-06-25
4856,Andrew,Fields,IT,Senior Developer,2021-05-10,On Leave,72461.69,29.0,Male,60,2,3,,
4857,Brenda,Turner,Operations,Data Analyst,2023-10-11,On Leave,86237.12,,Female,33,4,0,,
4858,Jason,Clark,HR,HR Specialist,2025-01-01,Active,46339.11,460.0,Non-binary,58,3,2,,
4859,Shari,Erickson,Sales,Junior Developer,2024-06-02,Terminated,114646.59,,Male,49,2,0,,2024-07-25
4860,Brooke,Gill,Operations,Senior Developer,2021-02-01,On Leave,60222.49,,Non-binary,33,1,3,,
4861,Dawn,Bush,HR,Sales Associate,2024-05-18,Inactive,63138.58,,Non-binary,39,1,0,2024-05-22,
4862,Jessica,Blankenship,HR,Junior Developer,2014-12-04,On Leave,117908.14,,Non-binary,58,1,9,2022-06-04,
4863,Pamela,Phillips,HR,HR Specialist,2023-06-22,On Leave,34298.54,,Female,35,4,1,2024-02-29,
4864,Roger,Atkins,Operations,Manager,2023-07-21,Inactive,106193.07,,Female,29,5,1,,
4865,Jordan,Acevedo,Marketing,Junior Developer,2017-06-20,On Leave,52804.55,608.0,Male,52,4,7,2022-09-06,
4866,Anthony,Gonzalez,Marketing,Senior Developer,2015-07-17,On Leave,41310.57,,Female,33,5,9,,
4867,Kimberly,Craig,IT,Junior Developer,2022-07-27,Inactive,42505.07,,Female,50,1,2,,
4868,Jermaine,Rosario,Marketing,HR Specialist,2016-02-27,Active,55618.63,573.0,Non-binary,46,5,8,2022-06-08,
4869,Julie,Rodriguez,Marketing,Junior Developer,2016-08-26,Active,36157.51,419.0,Female,48,5,8,,
4870,Michael,Hampton,Finance,Sales Associate,2025-01-01,Active,60954.87,296.0,Non-binary,49,4,0,2024-08-24,
4871,Krystal,Munoz,HR,Senior Developer,2024-09-08,Terminated,114194.29,,Male,44,5,0,2024-09-09,2024-09-09
4872,Kara,Thomas,HR,HR Specialist,2022-12-18,On Leave,86889.39,,Female,25,1,1,2023-12-05,
4873,Donna,Kidd,Marketing,HR Specialist,2019-12-07,Terminated,37089.83,,Non-binary,60,1,4,2023-05-22,2023-06-26
4874,Regina,Stephens,Marketing,Senior Developer,2017-09-11,Terminated,38964.68,,Male,32,1,7,2022-04-21,2023-12-10
4875,Claudia,Coleman,Operations,Manager,2022-07-13,Active,87894.92,,Male,31,3,2,,
4876,Ryan,King,Operations,Junior Developer,2025-01-01,On Leave,85638.29,,Non-binary,48,2,2,,
4877,Christopher,Parrish,HR,HR Specialist,2019-11-01,Inactive,42429.79,,Female,29,2,4,2021-03-18,
4878,Madeline,Faulkner,Finance,Data Analyst,2015-10-24,On Leave,104843.34,,Male,49,2,8,,
4879,Joshua,King,Marketing,HR Specialist,2017-04-15,Terminated,108076.25,,Male,24,5,7,2018-12-10,2022-09-18
4880,Karen,Rivera,Finance,Junior Developer,2020-10-06,Terminated,43817.07,579.0,Male,32,2,3,,2024-03-17
4881,Tiffany,Griffin,Finance,Manager,2015-03-10,Active,110621.1,745.0,Female,55,1,9,2023-02-01,
4882,Joseph,James,HR,Junior Developer,2016-05-28,Terminated,75680.25,,Female,25,3,8,,2016-07-31
4883,Travis,Decker,HR,Sales Associate,2018-10-08,Active,111480.46,,Non-binary,37,1,5,,
4884,Dana,Stout,HR,HR Specialist,2016-04-04,Active,85683.59,101.0,Male,30,4,8,,
4885,Kylie,Lang,Operations,Manager,2017-03-02,Terminated,62048.26,,Non-binary,54,4,7,,2021-08-26
4886,Joshua,Buck,IT,Manager,2020-03-24,Inactive,40932.21,,Non-binary,46,2,4,2021-12-19,
4887,Troy,Black,IT,Data Analyst,2024-02-15,On Leave,68688.84,757.0,Male,44,5,0,2024-02-27,
4888,John,Palmer,Marketing,Manager,2015-07-27,On Leave,119493.41,,Male,38,4,9,,
4889,Mary,Lowe,Sales,HR Specialist,2025-01-01,Active,82845.42,,Female,29,4,9,2023-06-25,
4890,Rebecca,Chapman,HR,Manager,2022-02-12,Inactive,85947.05,,Female,47,1,2,,
4891,Mckenzie,Williams,HR,Data Analyst,2020-08-18,On Leave,113659.3,,Male,55,4,4,,
4892,Luis,Ross,HR,Junior Developer,2017-04-07,Terminated,66805.64,,Non-binary,54,3,7,2022-08-24,2017-09-21
